"state","year","std_score","initiative","init_sigs","std_population","std_citideology","unified","std_income","std_legp_squire","duration","durationsq","durationcb","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","event","billnum","year_2012","year_2013","year_","year_1991","year_1992"
"SD",1992,-0.488436698913574,1,7.5,-0.786287128925323,0.358255296945572,1,-0.272955447435379,-1.07520699501038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"TN",1992,-0.488436698913574,0,0,0.0292395614087582,0.0597070604562759,1,-0.18531160056591,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"TX",1992,-0.488436698913574,0,0,2.41925168037415,-0.331077039241791,1,-0.14208996295929,0.15664105117321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"UT",1992,-0.488436698913574,1,10,-0.574928402900696,-0.828939497470856,1,-0.659948587417603,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"VT",1992,-0.488436698913574,0,0,-0.812622427940369,2.02308416366577,0,-0.0358370430767536,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"VA",1992,-0.488436698913574,0,0,0.285834968090057,-0.328752845525742,1,0.568264901638031,-0.377159714698792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"WA",1992,-0.488436698913574,1,8,0.0501150339841843,1.079221367836,0,0.510035634040833,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"WV",1992,-0.488436698913574,0,0,-0.580635130405426,1.69268560409546,1,-0.672555088996887,-0.65637868642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"WI",1992,-0.488436698913574,0,0,0.0246618688106537,0.638479173183441,0,0.109235398471355,2.16044688224792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"WY",1992,-0.488436698913574,1,15,-0.832648873329163,-0.105193272233009,0,-0.0266323275864124,-1.14090549945831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"AK",1993,-0.488436698913574,1,5,-0.809616565704346,0.32139265537262,0,0.870015680789948,0.296250402927399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"AZ",1993,-0.488436698913574,1,12,-0.184000357985497,-0.272549390792847,0,-0.292364895343781,-0.0897285640239716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"AR",1993,-0.488436698913574,1,7,-0.466017335653305,-0.118345335125923,1,-0.628132879734039,-0.754926443099976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"CA",1993,6.25064945220947,1,6.5,4.96067380905151,0.350792229175568,0,0.541558444499969,3.08022665977478,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"CO",1993,9.09163665771484,1,5,-0.240790143609047,-0.294077098369598,0,0.432370960712433,-0.196488693356514,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"HI",1993,-0.488436698913574,0,0,-0.702455818653107,1,1,0.989075005054474,0.460496872663498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"IA",1993,7.18076515197754,0,0,-0.386853963136673,-0.0825671628117561,0,-0.212457284331322,-0.262187272310257,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"KS",1993,-0.488436698913574,0,0,-0.444127380847931,-0.161973848938942,0,0.111436605453491,-0.713864922523499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"LA",1993,-0.488436698913574,0,0,-0.113059096038342,-0.60313218832016,1,-0.536487102508545,-0.426433742046356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"ME",1993,-0.488436698913574,1,7,-0.687432169914246,1,0,-0.200318947434425,-0.804200410842896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"MN",1993,-0.488436698913574,0,0,-0.0749676302075386,0.815833985805511,0,0.367364317178726,-0.139002457261086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"MS",1993,11.0666065216064,1,12,-0.421053528785706,-1.00663149356842,0,-0.887399613857269,-0.566043078899384,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"NE",1993,7.30576610565186,1,8.5,-0.614644527435303,-0.82935494184494,0,0.0610944218933582,-0.196488693356514,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"NV",1993,-0.488436698913574,1,3,-0.666209995746613,-0.213213592767715,1,0.596679151058197,-0.286824256181717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"NH",1993,-0.488436698913574,0,0,-0.710133373737335,0.0307747852057219,1,0.546253740787506,-1.32978880405426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"NJ",1993,7.4098014831543,0,0,0.574405610561371,0.862065494060516,0,1.38941323757172,1.01893448829651,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"NM",1993,6.68547868728638,0,0,-0.61260187625885,-0.396589756011963,1,-0.533608675003052,-1.17375481128693,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"NC",1993,-0.488436698913574,0,0,0.376641750335693,-0.302234709262848,0,-0.0954668521881104,-0.385372072458267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"ND",1993,6.32310342788696,1,3,-0.799748122692108,0.68241548538208,0,-0.41645547747612,-1.13269317150116,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"OH",1993,6.81884717941284,1,8,1.16715610027313,0.023353872820735,0,0.109471000730991,0.977872967720032,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"OK",1993,-0.488436698913574,1,7,-0.314731419086456,-0.191539600491524,1,-0.446842312812805,-0.0650916770100594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"OR",1993,6.48585653305054,1,7,-0.344846338033676,1.18939030170441,0,0.0364202931523323,-0.352522850036621,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"PA",1993,7.13805294036865,0,0,1.35869252681732,0.344223290681839,1,0.344748765230179,0.715078711509705,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"RI",1993,-0.488436698913574,0,0,-0.729915916919708,1,1,0.307134389877319,-0.681015610694885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"SD",1993,6.27857875823975,1,7.5,-0.784527480602264,0.224725037813187,0,-0.264914125204086,-1.07520699501038,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"TN",1993,10.8255348205566,0,0,0.0457575395703316,-0.284686625003815,1,-0.12561260163784,-0.648166358470917,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"TX",1993,7.83519601821899,0,0,2.49482083320618,-0.839864909648895,1,-0.124640926718712,0.15664105117321,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"VT",1993,-0.488436698913574,0,0,-0.812622427940369,1,0,-0.0358370430767536,-0.648166358470917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"VA",1993,9.64515209197998,0,0,0.303759694099426,-0.471061140298843,1,0.596540749073029,-0.377159714698792,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"WA",1993,5.89647960662842,1,8,0.0723199620842934,0.273867636919022,1,0.499010384082794,0.0170315690338612,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"WV",1993,-0.488436698913574,0,0,-0.580635130405426,1,1,-0.672555088996887,-0.65637868642807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"AR",1994,-0.488436698913574,1,7,-0.466017335653305,-0.118345335125923,1,-0.628132879734039,-0.754926443099976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"HI",1994,-0.488436698913574,0,0,-0.702455818653107,1,1,0.989075005054474,0.460496872663498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"LA",1994,-0.488436698913574,0,0,-0.113059096038342,-0.60313218832016,1,-0.536487102508545,-0.426433742046356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indlimit",0,0,0,0,0
"MN",1994,-0.488436698913574,0,0,-0.0749676302075386,0.815833985805511,0,0.367364317178726,-0.139002457261086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"NH",1994,-0.488436698913574,0,0,-0.710133373737335,0.0307747852057219,1,0.546253740787506,-1.32978880405426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"OK",1994,-0.488436698913574,1,1,-0.314731419086456,-0.191539600491524,1,-0.446842312812805,-0.0650916770100594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"RI",1994,-0.488436698913574,0,0,-0.729915916919708,1,1,0.307134389877319,-0.681015610694885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"WV",1994,-0.488436698913574,0,0,-0.580635130405426,1,1,-0.672555088996887,-0.65637868642807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"LA",1995,-0.488436698913574,0,0,-0.113059096038342,-0.60313218832016,1,-0.536487102508545,-0.426433742046356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indlimit",0,0,0,0,0
"AL",1994,-0.488436698913574,0,0,-0.119221977889538,-0.50804191827774,1,-0.33248832821846,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"AK",1994,-0.488436698913574,1,10,-0.806876420974731,-0.475415259599686,0,0.892387688159943,0.296250402927399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"AZ",1994,-0.488436698913574,1,12.5,-0.12206893414259,-0.890439689159393,1,-0.177721366286278,-0.0897285640239716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"AR",1994,-0.488436698913574,1,9,-0.451343506574631,-0.45335066318512,1,-0.555261969566345,-0.754926443099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"CA",1994,-0.488436698913574,1,6.5,5.00007009506226,0.0824811235070229,0,0.538336753845215,3.08022665977478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"CO",1994,-0.488436698913574,1,5,-0.220023915171623,-0.391011267900467,0,0.516552090644836,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"CT",1994,-0.488436698913574,0,0,-0.296753853559494,0.49090513586998,0,1.79636347293854,-0.1472148001194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"DE",1994,-0.488436698913574,0,0,-0.785395085811615,0.44819512963295,0,0.621308445930481,-0.368947505950928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"FL",1994,-0.488436698913574,1,8,1.757288813591,-0.294799357652664,0,0.343030959367752,0.435859858989716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"GA",1994,-0.488436698913574,0,0,0.425523430109024,-0.861265003681183,1,0.0583125837147236,-0.73028951883316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"HI",1994,-0.488436698913574,0,0,-0.697017073631287,1.78573155403137,1,0.884999871253967,0.460496872663498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"ID",1994,-0.488436698913574,1,10,-0.704989314079285,-1.53181982040405,0,-0.294033318758011,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"IL",1994,-0.488436698913574,1,8,1.31974172592163,-0.0300223361700773,0,0.699355006217957,0.329099744558334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"IN",1994,-0.488436698913574,0,0,0.169102132320404,-0.75180184841156,0,0.0961994454264641,-0.738501846790314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"IA",1994,-0.488436698913574,0,0,-0.384263873100281,-0.324563026428223,0,0.000914466334506869,-0.262187272310257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"KS",1994,-0.488436698913574,0,0,-0.435079008340836,-0.968792021274567,0,0.177844986319542,-0.713864922523499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"KY",1994,-0.488436698913574,0,0,-0.196533724665642,-0.582213401794434,1,-0.407125174999237,-0.894535958766937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"LA",1994,-0.488436698913574,0,0,-0.102814942598343,-0.809301376342773,1,-0.380983173847198,-0.426433742046356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"ME",1994,-0.488436698913574,1,10,-0.686651051044464,1.02839517593384,0,-0.145138800144196,-0.804200410842896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"MD",1994,-0.488436698913574,0,0,0.0242222268134356,0.914344489574432,1,1.02877962589264,-0.0568793378770351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"MA",1994,-0.488436698913574,1,3.25,0.225837200880051,1.29350221157074,0,1.11951839923859,1.11748230457306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"MI",1994,-0.488436698913574,1,9,0.884453296661377,0.187080979347229,0,0.35344997048378,2.62854909896851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"MN",1994,-0.488436698913574,0,0,-0.0533836148679256,-0.0488712340593338,0,0.452902376651764,-0.139002457261086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"MS",1994,-0.488436698913574,1,12,-0.414680391550064,-1.08124470710754,0,-0.760607659816742,-0.566043078899384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"MO",1994,-0.488436698913574,1,4.32999992370605,0.080905020236969,-0.459084182977676,1,0.118173725903034,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"MT",1994,-0.488436698913574,1,7.5,-0.758361995220184,-0.0743456408381462,0,-0.473237305879593,-1.00950837135315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"NE",1994,-0.488436698913574,1,8.5,-0.612115204334259,-0.680563151836395,0,0.171404421329498,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"NV",1994,-0.488436698913574,1,10,-0.638392746448517,-0.0980561971664429,0,0.694051027297974,-0.286824256181717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"NH",1994,-0.488436698913574,0,0,-0.705474436283112,-1.02126097679138,1,0.651617884635925,-1.32978880405426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"NJ",1994,-0.488436698913574,0,0,0.5867018699646,0.0940667688846588,1,1.39760661125183,1.01893448829651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"NM",1994,-0.488436698913574,0,0,-0.603962242603302,-0.498306274414062,1,-0.489149570465088,-1.17375481128693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"NY",1994,-0.488436698913574,0,0,2.55083060264587,0.912627279758453,0,1.05530023574829,2.62033677101135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"NC",1994,-0.488436698913574,0,0,0.431208491325378,-0.432826459407806,1,0.0264877323061228,-0.385372072458267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"ND",1994,-0.488436698913574,1,3,-0.799073457717896,0.344019949436188,0,-0.23436176776886,-1.13269317150116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"OH",1994,-0.488436698913574,1,8,1.17680525779724,-0.268772900104523,0,0.20626012980938,0.977872967720032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"OK",1994,-0.488436698913574,1,11.5,-0.303369373083115,-1.38423943519592,1,-0.41375532746315,-0.0650916770100594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"OR",1994,-0.488436698913574,1,7,-0.333395153284073,0.740894556045532,0,0.133707150816917,-0.352522850036621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"PA",1994,-0.488436698913574,0,0,1.36740374565125,0.0209091957658529,0,0.363679081201553,0.715078711509705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"RI",1994,-0.488436698913574,0,0,-0.729280531406403,0.894165933132172,1,0.343788683414459,-0.681015610694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"SC",1994,-0.488436698913574,0,0,-0.223553657531738,-0.369083285331726,0,-0.367533624172211,-0.500344514846802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"SD",1994,-0.488436698913574,1,7.5,-0.782904446125031,-0.325409084558487,0,-0.12733194231987,-1.07520699501038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"TN",1994,-0.488436698913574,0,0,0.0634060278534889,-0.884160757064819,1,-0.0564839579164982,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"TX",1994,-0.488436698913574,0,0,2.57049822807312,-1.118732213974,1,-0.0922869592905045,0.15664105117321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"UT",1994,-0.488436698913574,1,10,-0.551677584648132,-1.61936104297638,1,-0.533098161220551,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"VT",1994,-0.488436698913574,0,0,-0.810537993907928,2.2628321647644,0,0.0134170325472951,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"VA",1994,-0.488436698913574,0,0,0.319462895393372,-0.721609473228455,0,0.652565181255341,-0.377159714698792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"WA",1994,-0.488436698913574,1,8,0.0904319733381271,0.0199530553072691,1,0.530759334564209,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"WV",1994,-0.488436698913574,0,0,-0.57800817489624,0.825842559337616,1,-0.621942579746246,-0.65637868642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"WI",1994,-0.488436698913574,0,0,0.0450230464339256,0.231368541717529,0,0.250397980213165,2.16044688224792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"WY",1994,-0.488436698913574,1,15,-0.830010294914246,-0.832497954368591,0,0.0331181772053242,-1.14090549945831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"AL",1995,1.88207447528839,0,0,-0.112345099449158,-0.879454374313354,0,-0.26040655374527,-1.05878233909607,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"AR",1995,1.06233763694763,1,9,-0.44356232881546,-0.467219322919846,1,-0.497488379478455,-0.754926443099976,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"CA",1995,0.46296364068985,1,6.5,5.03996229171753,0.0933641642332077,0,0.610735237598419,3.08022665977478,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"CT",1995,-0.488436698913574,0,0,-0.296753853559494,0.49090513586998,0,1,-0.1472148001194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"DE",1995,1.49581956863403,0,0,-0.783103048801422,-0.137741789221764,0,0.680183589458466,-0.368947505950928,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"FL",1995,0.503691434860229,1,8,1.81340634822845,-0.308194786310196,0,0.443285882472992,0.435859858989716,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"GA",1995,-0.488436698913574,0,0,0.425523430109024,-0.861265003681183,1,0.0583125837147236,-0.73028951883316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"HI",1995,0.226875469088554,0,0,-0.695264875888824,2.12026381492615,1,0.817053496837616,0.460496872663498,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"KS",1995,0.892220973968506,0,0,-0.431225270032883,-0.826924264431,1,0.198651298880577,-0.713864922523499,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"ME",1995,1.1065160036087,1,10,-0.686497271060944,0.788569688796997,0,-0.086141437292099,-0.804200410842896,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"MD",1995,1.36487197875977,0,0,0.0330551192164421,0.800845384597778,1,1.05358266830444,-0.0568793378770351,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"MA",1995,1.45343840122223,1,3.25,0.234525486826897,1.2552353143692,0,1.22563743591309,1.11748230457306,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"MS",1995,1.81569385528564,1,12,-0.408349603414536,-1.81965804100037,0,-0.714122593402863,-0.566043078899384,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"MT",1995,-0.0634988024830818,1,7.5,-0.755494892597198,-0.372513204813004,1,-0.445356160402298,-1.00950837135315,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"indorgris",0,0,0,0,0
"NJ",1995,1.15082025527954,0,0,0.599664747714996,0.554823040962219,1,1.53437769412994,1.01893448829651,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
"NY",1995,0.62285178899765,0,0,2.56298446655273,0.841225028038025,0,1.16797876358032,2.62033677101135,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"indorgris",0,0,0,0,0
